VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
55-64,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,30
55-64,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,48
55-64,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,12
55-64,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,13
55-64,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,253
55-64,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,47
55-64,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,26
55-64,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,59
55-64,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,13
55-64,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,12
55-64,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,14
55-64,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,1
55-64,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,3
55-64,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,332
55-64,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,124
55-64,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,47
55-64,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,184
55-64,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,43
55-64,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,56
55-64,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,78
55-64,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,13
55-64,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,15
55-64,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,68
55-64,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,12
55-64,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,16
55-64,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,73
55-64,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,11
55-64,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,11
55-64,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,573
55-64,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,596
55-64,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,22
55-64,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,788
55-64,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,1184
55-64,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,46
55-64,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,560
55-64,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,613
55-64,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,36
55-64,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1251
55-64,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,692
55-64,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,76
55-64,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1063
55-64,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,890
55-64,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,57
55-64,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,809
55-64,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,1049
55-64,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,39
55-64,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,289
55-64,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,434
55-64,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,9
55-64,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,825
55-64,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,715
55-64,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,51
55-64,Naised,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3788
55-64,Naised,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,2613
55-64,Naised,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,416
55-64,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,402
55-64,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,209
55-64,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,75
55-64,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,996
55-64,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,477
55-64,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,90
55-64,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1129
55-64,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,463
55-64,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,187
55-64,Naised,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1367
55-64,Naised,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,439
55-64,Naised,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,231
55-64,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,802
55-64,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,401
55-64,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,133
55-64,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2237
55-64,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,972
55-64,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,342
55-64,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1075
55-64,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,432
55-64,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,130
55-64,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3441
55-64,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,1409
55-64,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,316
55-64,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1329
55-64,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,535
55-64,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,213
55-64,Naised,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1439
55-64,Naised,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,663
55-64,Naised,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,265
55-64,Naised,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2141
55-64,Naised,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1995
55-64,Naised,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,161
55-64,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1849
55-64,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,1016
55-64,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,234
55-64,Naised,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1070
55-64,Naised,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,371
55-64,Naised,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,115
55-64,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1984
55-64,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,758
55-64,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,307
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1664
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,582
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,167
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,442
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,408
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,8
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,246
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,327
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,4
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,166
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,176
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,4
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1989
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1309
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,39
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,584
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,459
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,13
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,145
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,112
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,2
55-64,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,88
55-64,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,155
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,723
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,441
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,24
55-64,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,936
55-64,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,531
55-64,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,37
55-64,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,7
55-64,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,3
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2791
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,1574
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,86
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,170
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,32
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,17
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,90
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,17
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,15
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,97
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,29
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,7
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,298
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,70
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,28
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,74
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,14
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,10
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,389
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,116
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,33
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,71
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,25
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,13
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,27
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,6
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,1
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,610
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,266
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,33
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,236
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,87
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,26
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,148
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,46
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,16
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,108
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,27
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,17
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,93
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,17
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,13
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,331
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,316
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,88
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,380
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,547
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,82
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,314
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,276
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,64
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,735
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,457
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,212
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,448
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,320
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,147
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,506
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,513
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,128
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,170
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,247
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,45
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,408
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,248
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,101
65-74,Mehed,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2137
65-74,Mehed,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,1183
65-74,Mehed,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,904
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,226
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,81
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,218
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,722
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,179
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,305
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,689
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,178
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,418
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,743
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,196
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,479
65-74,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,468
65-74,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,148
